product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
b.tempt'd Ciao Bella Bralette,$30.00 ,$30.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Bridal White
b.tempt'd Ciao Bella Bralette,$30.00 ,$30.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Night
b.tempt'd Ciao Bella Bralette,$30.00 ,$30.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Wild Aster
b.tempt'd Ciao Bella Bralette,$30.00 ,$21.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Camellia Rose
b.tempt'd Ciao Bella Bralette,$30.00 ,$21.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Cappuccino
b.tempt'd Ciao Bella Bralette,$30.00 ,$18.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Baja Blue
b.tempt'd Ciao Bella Bralette,$30.00 ,$18.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s,xl,xs",Wineberry
b.tempt'd Ciao Bella Bralette,$30.00 ,$18.00 ,http://btemptd.wacoal-america.com/b-tempt-d-ciao-bella-bralette-btemptd-910244-p.html,WACOAL,COLLECTIONS,Btemptd US,"Say “buongiorno!” to this ladylike piece that you will layer underneath all the square-neck tops in your closet- and then some. A sultry fishnet mesh lined band  holds everything in place, and vertical seams in each cup strategically shape for a sleek silhouette.",NULL,NULL,"[Wire free bralette • Cut and sew corded lace cups with contrast lining• Dramatic scallop detail at neckline • Fishnet mesh lined band• Hook and eye back closure • Double roleau straps with back adjustment• Matching panties 976144, 978144, 945144 (sold separately), Body: 86% Nylon/14% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","XS,S,M,L,XL","l,m,s",Blithe
b.charming T-Shirt Bra,$40.00 ,$40.00 ,http://btemptd.wacoal-america.com/b-charming-t-shirt-bra-btemptd-953232-p.html,WACOAL,COLLECTIONS,Btemptd US,"That bra you know you need, in a style you definitely want.  Buy this sleek, shaping essential in bulk and enjoy accordingly- under any outfit, every day.",NULL,NULL,"[Underwire t-shirt bra,Cups with stretch foam pads covered in novelty pique fabric ,Top cup covered with eyelet inspired lace,Pretty detailed edge at top of cups with bow accents at strap,Soft pique fabric provides added band comfort,Low center front with lace bow detail,Fully adjustable decorative stretch straps ,Matching panties 945232 (sold separately), Body: 41% Nylon/ 39% Polyester/ 20% Spandex; Top Cup: 87% Nylon/ 13% Spandex; Cup Lining: 100% Polyester ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32B,32C,32D,32DD,32DDD,34B,34C,34D,34DD,34DDD,36B,36C,36D,36DD,36DDD,38C,38D","32b,32c,32d,32dd,32ddd,34b,34c,34d,34dd,34ddd,36b,36c,36d,36dd,36ddd,38c,38d",Antler
b.charming T-Shirt Bra,$40.00 ,$40.00 ,http://btemptd.wacoal-america.com/b-charming-t-shirt-bra-btemptd-953232-p.html,WACOAL,COLLECTIONS,Btemptd US,"That bra you know you need, in a style you definitely want.  Buy this sleek, shaping essential in bulk and enjoy accordingly- under any outfit, every day.",NULL,NULL,"[Underwire t-shirt bra,Cups with stretch foam pads covered in novelty pique fabric ,Top cup covered with eyelet inspired lace,Pretty detailed edge at top of cups with bow accents at strap,Soft pique fabric provides added band comfort,Low center front with lace bow detail,Fully adjustable decorative stretch straps ,Matching panties 945232 (sold separately), Body: 41% Nylon/ 39% Polyester/ 20% Spandex; Top Cup: 87% Nylon/ 13% Spandex; Cup Lining: 100% Polyester ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32B,32C,32D,32DD,32DDD,34B,34C,34D,34DD,34DDD,36B,36C,36D,36DD,36DDD,38C,38D","32b,32c,32d,32dd,32ddd,34b,34c,34d,34dd,34ddd,36b,36c,36d,36dd,36ddd,38c,38d",Blackened Pearl
b.charming T-Shirt Bra,$40.00 ,$40.00 ,http://btemptd.wacoal-america.com/b-charming-t-shirt-bra-btemptd-953232-p.html,WACOAL,COLLECTIONS,Btemptd US,"That bra you know you need, in a style you definitely want.  Buy this sleek, shaping essential in bulk and enjoy accordingly- under any outfit, every day.",NULL,NULL,"[Underwire t-shirt bra,Cups with stretch foam pads covered in novelty pique fabric ,Top cup covered with eyelet inspired lace,Pretty detailed edge at top of cups with bow accents at strap,Soft pique fabric provides added band comfort,Low center front with lace bow detail,Fully adjustable decorative stretch straps ,Matching panties 945232 (sold separately), Body: 41% Nylon/ 39% Polyester/ 20% Spandex; Top Cup: 87% Nylon/ 13% Spandex; Cup Lining: 100% Polyester ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32B,32C,32D,32DD,32DDD,34B,34C,34D,34DD,34DDD,36B,36C,36D,36DD,36DDD,38C,38D","32b,32c,32d,32dd,32ddd,34b,34c,34d,34dd,34ddd,36b,36c,36d,36dd,36ddd,38c,38d",Lapis
b.splendid Underwire T-shirt Bra,$44.00 ,$44.00 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","30c,30d,30dd,32b,32c,32d,32dd,32ddd,34a,34b,34c,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Cherry Blossom Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$44.00 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","36d,30c,30d,30dd,30ddd,32a,32b,32c,32d,32dd,32ddd,34a,34b,34c,34d,34dd,34ddd,36a,36b,36c,36dd,36ddd,38b,38c,38d",Pansy Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$44.00 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","30c,30d,30dd,30ddd,32a,32b,32d,32dd,32ddd,34a,34b,34c,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Au Natural/Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$44.00 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","30c,30d,30dd,30ddd,32a,32b,32c,32d,32dd,32ddd,34a,34b,34c,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Dark Grey/Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$30.80 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","30c,30d,30dd,30ddd,32a,32b,32c,32d,32dd,32ddd,34a,34b,34c,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Pink Yarrow Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$26.40 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","30c,30d,30dd,30ddd,32a,32b,32c,32d,32dd,32ddd,34a,34c,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Limoges/Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$26.40 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","34c,30c,30d,30dd,30ddd,32a,32b,32c,32d,32dd,32ddd,34a,34b,34d,34dd,34ddd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Fusion Coral Heather
b.splendid Underwire T-shirt Bra,$44.00 ,$26.40 ,http://btemptd.wacoal-america.com/b-splendid-underwire-t-shirt-bra-btemptd-953255-p.html,WACOAL,BRAS AND BRALETTES,Btemptd US,"With underwire concealed between layers of foam, light stretch cups and soft & sleek heather fabric, consider this your everyday t-shirt bra, upgraded. And the back is designed to smooth your sides- which is always a good thing.",NULL,NULL,"[Underwire t-shirt bra,Stretch foam cups,Soft heather fabric,Underwire placed between layers of foam for comfort,Two-ply band for smoothing and gentle support,Fully adjustable straps,Matching panties 943255, 978255, 978355 and 976255 (sold separately), Body: 52% Nylon/ 40% Polyester/ 8% Spandex ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","30C,30D,30DD,30DDD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38B,38C,38D","32b,30c,30d,32a,32c,32d,32dd,32ddd,34b,34d,34dd,36a,36b,36c,36d,36dd,36ddd,38b,38c,38d",Wild Aster/Heather
b.sultry Underwire Bra,$39.00 ,$23.40 ,http://btemptd.wacoal-america.com/b-sultry-underwire-bra-btemptd-951261-p.html,WACOAL,COLLECTIONS,Btemptd US,"Want to feel amazing? Thought so. Slip on this Chantilly lace bra with a low cut front (ya know, to maximize the cleavage factor) and you are on your way. Oh- and see the hint of eyelash lace peeking out along the top edges? Wink, wink.",NULL,NULL,"[Seamed underwire bra,Three-section cut and sew cups ,Cups are covered with Chantilly lace in contrasting fashion color,Dramatic contrasting eyelash lace on cup edge,Low center front for maximizing cleavage,Tiny bow accents at straps and center front,Soft stretch band lined in mesh net for optimum comfort,Fully back adjustable straps,Hook and eye back closure,Matching panties 978361, 976361 (sold separately), Body: 100% Nylon ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32C,32D,32DD,34B,34C,34D,34DD,36B,36C,36D,36DD,38C,38D","32c,32d,32dd,34b,34c,34d,34dd,36b,36c,36d,36dd,38c,38d",Night/Peach Beige
b.sultry Underwire Bra,$39.00 ,$23.40 ,http://btemptd.wacoal-america.com/b-sultry-underwire-bra-btemptd-951261-p.html,WACOAL,COLLECTIONS,Btemptd US,"Want to feel amazing? Thought so. Slip on this Chantilly lace bra with a low cut front (ya know, to maximize the cleavage factor) and you are on your way. Oh- and see the hint of eyelash lace peeking out along the top edges? Wink, wink.",NULL,NULL,"[Seamed underwire bra,Three-section cut and sew cups ,Cups are covered with Chantilly lace in contrasting fashion color,Dramatic contrasting eyelash lace on cup edge,Low center front for maximizing cleavage,Tiny bow accents at straps and center front,Soft stretch band lined in mesh net for optimum comfort,Fully back adjustable straps,Hook and eye back closure,Matching panties 978361, 976361 (sold separately), Body: 100% Nylon ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32C,32D,32DD,34B,34C,34D,34DD,36B,36C,36D,36DD,38C,38D","32c,32d,32dd,34b,34c,34d,34dd,36b,36c,36d,36dd,38c,38d",Vanilla Ice/Peach Beige
b.sultry Underwire Bra,$39.00 ,$23.40 ,http://btemptd.wacoal-america.com/b-sultry-underwire-bra-btemptd-951261-p.html,WACOAL,COLLECTIONS,Btemptd US,"Want to feel amazing? Thought so. Slip on this Chantilly lace bra with a low cut front (ya know, to maximize the cleavage factor) and you are on your way. Oh- and see the hint of eyelash lace peeking out along the top edges? Wink, wink.",NULL,NULL,"[Seamed underwire bra,Three-section cut and sew cups ,Cups are covered with Chantilly lace in contrasting fashion color,Dramatic contrasting eyelash lace on cup edge,Low center front for maximizing cleavage,Tiny bow accents at straps and center front,Soft stretch band lined in mesh net for optimum comfort,Fully back adjustable straps,Hook and eye back closure,Matching panties 978361, 976361 (sold separately), Body: 100% Nylon ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32C,32D,32DD,34B,34C,34D,34DD,36B,36C,36D,36DD,38C,38D","32c,32d,32dd,34b,34c,34d,34dd,36b,36c,36d,36dd,38c,38d",Tango Red/Vanilla Ice
b.sultry Underwire Bra,$39.00 ,$23.40 ,http://btemptd.wacoal-america.com/b-sultry-underwire-bra-btemptd-951261-p.html,WACOAL,COLLECTIONS,Btemptd US,"Want to feel amazing? Thought so. Slip on this Chantilly lace bra with a low cut front (ya know, to maximize the cleavage factor) and you are on your way. Oh- and see the hint of eyelash lace peeking out along the top edges? Wink, wink.",NULL,NULL,"[Seamed underwire bra,Three-section cut and sew cups ,Cups are covered with Chantilly lace in contrasting fashion color,Dramatic contrasting eyelash lace on cup edge,Low center front for maximizing cleavage,Tiny bow accents at straps and center front,Soft stretch band lined in mesh net for optimum comfort,Fully back adjustable straps,Hook and eye back closure,Matching panties 978361, 976361 (sold separately), Body: 100% Nylon ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","32C,32D,32DD,34B,34C,34D,34DD,36B,36C,36D,36DD,38C,38D","32c,32d,34b,34d,34dd,36c,36d,38c",Dusk/Lavender Fog
b.sultry Thong,$13.00 ,$13.00 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Vanilla Ice
b.sultry Thong,$13.00 ,$13.00 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Night
b.sultry Thong,$13.00 ,$13.00 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Mahogany Rose
b.sultry Thong,$13.00 ,$9.10 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Island Paradise
b.sultry Thong,$13.00 ,$7.80 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Tango Red
b.sultry Thong,$13.00 ,$7.80 ,http://btemptd.wacoal-america.com/b-sultry-thong-btemptd-976361-p.html,WACOAL,COLLECTIONS,Btemptd US,"This is one thong designed to bring the heat. The string sides and soft stretch waist and leg openings make the fit feel custom, and the Chantilly lace accents topped with a tiny accent bow make the fashion look couture.",NULL,NULL,"[• Minimum coverage thong• Stretch mesh front• Chantilly lace accent at front and back• String at side and center back• Soft stretch waist and leg openings• Tiny accent bow at waist center• Sewn-in 100% cotton panel• 3 for $33 on full price colors• Matching bras 951261, 953261, 959261 (sold separately), Body: 88% Nylon/12% Spandex; Panel Lining: 100% cotton ,Hand wash warm,Wash colors separately,Use non-chlorine bleach only when needed,Hang to dry,Do not iron,Do not dry clean]","S,M,L,XL","l,m,s,xl",Dusk
